-0.00700000000,0.20000,6.20000
-0.00699800000,0.00,6.00000
-0.00699600000,0.00,6.20000
-0.00699400000,0.00,6.20000
-0.00699200000,0.00,6.20000
-0.00699000000,0.00,6.20000
-0.00698800000,0.00,6.20000
-0.00698600000,0.20000,6.20000
-0.00698400000,0.00,6.20000
-0.00698200000,0.00,6.20000
-0.00698000000,0.00,6.20000
-0.00697800000,0.00,6.00000
-0.00697600000,0.20000,6.00000
-0.00697400000,0.20000,6.00000
-0.00697200000,0.00,6.20000
-0.00697000000,0.00,6.20000
-0.00696800000,0.20000,6.00000
-0.00696600000,0.00,6.20000
-0.00696400000,0.20000,6.40000
-0.00696200000,0.00,6.20000
-0.00696000000,0.00,6.20000
-0.00695800000,0.00,6.20000
-0.00695600000,0.20000,6.00000
-0.00695400000,0.20000,6.20000
-0.00695200000,0.00,6.00000
-0.00695000000,0.20000,6.00000
-0.00694800000,0.00,6.20000
-0.00694600000,0.20000,6.00000
-0.00694400000,0.00,6.20000
-0.00694200000,0.00,6.20000
-0.00694000000,0.20000,6.20000
-0.00693800000,0.00,6.20000
-0.00693600000,0.00,6.20000
-0.00693400000,0.00,6.00000
-0.00693200000,0.00,6.20000
-0.00693000000,0.00,6.20000
-0.00692800000,0.00,6.20000
-0.00692600000,0.00,6.00000
-0.00692400000,0.20000,6.20000
-0.00692200000,0.00,6.20000
-0.00692000000,0.00,6.20000
-0.00691800000,0.00,6.20000
-0.00691600000,0.00,6.20000
-0.00691400000,0.00,6.20000
-0.00691200000,0.00,6.20000
-0.00691000000,0.00,6.00000
-0.00690800000,0.20000,6.20000
-0.00690600000,0.00,6.00000
-0.00690400000,0.00,6.20000
-0.00690200000,0.00,6.20000
-0.00690000000,0.00,6.00000
-0.00689800000,0.00,6.20000
-0.00689600000,0.00,6.00000
-0.00689400000,0.00,6.00000
-0.00689200000,0.00,6.20000
-0.00689000000,0.00,6.00000
-0.00688800000,0.00,6.20000
-0.00688600000,0.00,6.20000
-0.00688400000,0.00,6.20000
-0.00688200000,0.00,6.00000
-0.00688000000,0.00,6.20000
-0.00687800000,0.00,6.00000
-0.00687600000,0.00,6.20000
-0.00687400000,0.00,6.00000
-0.00687200000,0.00,6.20000
-0.00687000000,0.00,6.00000
-0.00686800000,0.00,6.20000
-0.00686600000,0.00,6.20000
-0.00686400000,0.00,6.20000
-0.00686200000,0.00,6.20000
-0.00686000000,0.00,6.00000
-0.00685800000,0.00,6.00000
-0.00685600000,0.00,6.20000
-0.00685400000,0.20000,6.20000
-0.00685200000,0.00,6.20000
-0.00685000000,0.00,6.20000
-0.00684800000,0.20000,6.20000
-0.00684600000,0.00,6.00000
-0.00684400000,0.00,6.20000
-0.00684200000,0.00,6.20000
-0.00684000000,0.00,6.00000
-0.00683800000,0.00,6.20000
-0.00683600000,0.00,6.20000
-0.00683400000,0.20000,6.00000
-0.00683200000,0.20000,6.20000
-0.00683000000,0.00,6.00000
-0.00682800000,0.00,6.20000
-0.00682600000,0.00,6.00000
-0.00682400000,0.00,6.20000
-0.00682200000,0.00,6.20000
-0.00682000000,0.00,6.20000
-0.00681800000,0.00,6.20000
-0.00681600000,0.00,6.20000
-0.00681400000,0.00,6.20000
-0.00681200000,0.00,6.00000
-0.00681000000,0.00,6.20000
-0.00680800000,0.20000,6.20000
-0.00680600000,0.00,6.00000
-0.00680400000,0.00,6.20000
-0.00680200000,0.00,6.20000
-0.00680000000,0.00,6.20000
-0.00679800000,0.00,6.00000
-0.00679600000,0.20000,6.00000
-0.00679400000,0.00,6.20000
-0.00679200000,0.00,6.20000
-0.00679000000,0.00,6.20000
-0.00678800000,0.00,6.20000
-0.00678600000,0.00,6.20000
-0.00678400000,0.00,6.20000
-0.00678200000,0.00,6.20000
-0.00678000000,0.00,6.20000
-0.00677800000,0.00,6.00000
-0.00677600000,0.00,6.20000
-0.00677400000,0.00,6.20000
-0.00677200000,0.00,6.20000
-0.00677000000,0.00,6.20000
-0.00676800000,0.00,6.20000
-0.00676600000,0.00,6.20000
-0.00676400000,0.00,6.20000
-0.00676200000,0.00,6.00000
-0.00676000000,0.00,6.20000
-0.00675800000,0.00,6.20000
-0.00675600000,0.20000,6.00000
-0.00675400000,0.00,6.20000
-0.00675200000,0.20000,6.00000
-0.00675000000,0.00,6.20000
-0.00674800000,0.20000,6.20000
-0.00674600000,0.20000,6.20000
-0.00674400000,0.00,6.20000
-0.00674200000,0.20000,6.20000
-0.00674000000,0.00,6.20000
-0.00673800000,0.20000,6.20000
-0.00673600000,0.20000,6.20000
-0.00673400000,0.00,6.20000
-0.00673200000,0.20000,6.00000
-0.00673000000,0.20000,6.20000
-0.00672800000,0.00,6.00000
-0.00672600000,0.00,6.20000
-0.00672400000,0.00,6.00000
-0.00672200000,0.00,6.20000
-0.00672000000,0.00,6.20000
-0.00671800000,0.00,6.20000
-0.00671600000,0.00,6.00000
-0.00671400000,0.00,6.20000
-0.00671200000,0.00,6.00000
-0.00671000000,0.20000,6.20000
-0.00670800000,0.20000,6.20000
-0.00670600000,0.20000,6.20000
-0.00670400000,0.20000,6.20000
-0.00670200000,0.00,6.20000
-0.00670000000,0.00,6.20000
-0.00669800000,0.00,6.20000
-0.00669600000,0.00,6.20000
-0.00669400000,0.00,6.00000
-0.00669200000,0.00,6.20000
-0.00669000000,0.00,6.00000
-0.00668800000,0.00,6.20000
-0.00668600000,0.00,6.20000
-0.00668400000,0.00,6.20000
-0.00668200000,0.00,6.00000
-0.00668000000,0.00,6.20000
-0.00667800000,0.00,6.00000
-0.00667600000,0.00,6.20000
-0.00667400000,0.20000,6.20000
-0.00667200000,0.20000,6.20000
-0.00667000000,0.00,6.20000
-0.00666800000,0.00,6.20000
-0.00666600000,0.00,6.20000
-0.00666400000,0.00,6.20000
-0.00666200000,0.00,6.20000
-0.00666000000,0.00,6.20000
-0.00665800000,0.00,6.20000
-0.00665600000,0.20000,6.20000
-0.00665400000,0.20000,6.20000
-0.00665200000,0.20000,6.20000
-0.00665000000,0.00,6.00000
-0.00664800000,0.20000,6.20000
-0.00664600000,0.00,6.00000
-0.00664400000,0.00,6.00000
-0.00664200000,0.00,6.20000
-0.00664000000,0.20000,6.20000
-0.00663800000,0.00,6.20000
-0.00663600000,0.20000,6.20000
-0.00663400000,0.00,6.20000
-0.00663200000,0.20000,6.00000
-0.00663000000,0.00,6.20000
-0.00662800000,0.00,6.20000
-0.00662600000,0.20000,6.20000
-0.00662400000,0.00,6.00000
-0.00662200000,0.00,6.00000
-0.00662000000,0.00,6.20000
-0.00661800000,0.20000,6.20000
-0.00661600000,0.20000,6.20000
-0.00661400000,0.00,6.20000
-0.00661200000,0.00,6.20000
-0.00661000000,0.20000,6.20000
-0.00660800000,0.00,6.20000
-0.00660600000,0.00,6.20000
-0.00660400000,0.00,6.00000
-0.00660200000,0.00,6.20000
-0.00660000000,0.00,6.00000
-0.00659800000,0.00,6.20000
-0.00659600000,0.00,6.00000
-0.00659400000,0.00,6.20000
-0.00659200000,0.00,6.20000
-0.00659000000,0.00,6.20000
-0.00658800000,0.00,6.20000
-0.00658600000,0.20000,6.20000
-0.00658400000,0.00,6.00000
-0.00658200000,0.20000,6.00000
-0.00658000000,0.20000,6.20000
-0.00657800000,0.00,6.20000
-0.00657600000,0.00,6.40000
-0.00657400000,0.20000,6.00000
-0.00657200000,0.00,6.20000
-0.00657000000,0.20000,6.00000
-0.00656800000,0.00,6.20000
-0.00656600000,0.20000,6.20000
-0.00656400000,0.20000,6.20000
-0.00656200000,0.00,6.20000
-0.00656000000,0.20000,6.00000
-0.00655800000,0.20000,6.20000
-0.00655600000,0.00,6.20000
-0.00655400000,0.00,6.20000
-0.00655200000,0.00,6.00000
-0.00655000000,0.00,6.20000
-0.00654800000,0.00,6.20000
-0.00654600000,0.20000,6.20000
-0.00654400000,0.00,6.20000
-0.00654200000,0.00,6.20000
-0.00654000000,0.00,6.20000
-0.00653800000,0.00,6.00000
-0.00653600000,0.00,6.20000
-0.00653400000,0.00,6.20000
-0.00653200000,0.00,6.00000
-0.00653000000,0.20000,6.20000
-0.00652800000,0.00,6.20000
-0.00652600000,0.00,6.20000
-0.00652400000,0.20000,6.20000
-0.00652200000,0.00,6.00000
-0.00652000000,0.00,6.20000
-0.00651800000,0.00,6.20000
-0.00651600000,0.00,6.20000
-0.00651400000,0.00,6.00000
