evNum	picoTimeMs	adcAtEvent	rateOverall 
1204	1052832	45	1.14
1205	1053531	30	1.14
1206	1053982	42	1.14
1207	1054849	51	1.14
1208	1055255	55	1.14
1209	1056704	32	1.14
1210	1056856	36	1.14
1211	1058192	62	1.14
1212	1058514	44	1.15
1213	1058580	32	1.15
1214	1058922	44	1.15
1215	1059166	32	1.15
1216	1059229	61	1.15
1217	1060370	203	1.15
1218	1062985	37	1.15
1219	1063104	46	1.15
1220	1063193	39	1.15
1221	1063363	35	1.15
1222	1064723	33	1.15
1223	1066082	57	1.15
1224	1067868	45	1.15
1225	1070402	60	1.14
1226	1071909	61	1.14
1227	1072507	87	1.14
1228	1075850	65	1.14
1229	1076119	33	1.14
1230	1076434	36	1.14
1231	1078884	84	1.14
1232	1080066	202	1.14
1233	1081343	41	1.14
1234	1083373	64	1.14
1235	1084953	115	1.14
1236	1085132	39	1.14
1237	1085280	141	1.14
1238	1085539	86	1.14
1239	1085668	152	1.14
1240	1087540	38	1.14
1241	1088027	133	1.14
1242	1088263	45	1.14
1243	1088987	38	1.14
1244	1089814	127	1.14
1245	1090099	34	1.14
1246	1090157	52	1.14
1247	1090349	30	1.14
1248	1090912	41	1.14
1249	1091205	79	1.14
1250	1092473	43	1.14
1251	1093335	32	1.14
1252	1093795	32	1.14
1253	1095495	35	1.14
1254	1095594	30	1.14
1255	1096556	38	1.14
1256	1097736	40	1.14
1257	1098098	30	1.14
1258	1098995	30	1.14
1259	1099106	69	1.15
1260	1100598	38	1.14
1261	1101259	80	1.15
1262	1101606	132	1.15
1263	1102247	48	1.15
1264	1103292	74	1.15
1265	1105394	55	1.14
1266	1106609	45	1.14
1267	1107118	80	1.14
1268	1107786	128	1.14
1269	1107906	58	1.15
1270	1107928	128	1.15
1271	1108225	30	1.15
1272	1108408	31	1.15
1273	1108531	33	1.15
1274	1108853	32	1.15
1275	1108875	31	1.15
1276	1108989	67	1.15
1277	1110000	97	1.15
1278	1110829	34	1.15
1279	1111925	144	1.15
1280	1113603	217	1.15
1281	1113810	30	1.15
1282	1115870	33	1.15
1283	1117093	32	1.15
1284	1118760	50	1.15
1285	1118830	56	1.15
1286	1118963	32	1.15
1287	1120146	30	1.15
1288	1122580	33	1.15
1289	1122594	52	1.15
1290	1123319	163	1.15
1291	1125112	38	1.15
1292	1125267	32	1.15
1293	1127843	86	1.15
1294	1127880	37	1.15
1295	1128148	33	1.15
1296	1129652	72	1.15
1297	1130176	44	1.15
1298	1132084	50	1.15
1299	1132187	32	1.15
1300	1132811	53	1.15
1301	1133072	108	1.15
1302	1133521	74	1.15
1303	1136215	53	1.15
1304	1136625	31	1.15
1305	1136811	46	1.15
1306	1138183	68	1.15
1307	1138730	35	1.15
1308	1139747	32	1.15
1309	1139805	31	1.15
1310	1140812	37	1.15
1311	1141613	86	1.15
1312	1142155	34	1.15
1313	1144780	99	1.15
1314	1144935	51	1.15
1315	1145331	32	1.15
1316	1147124	75	1.15
1317	1147227	49	1.15
1318	1147341	174	1.15
1319	1149796	44	1.15
1320	1150356	32	1.15
1321	1150955	31	1.15
1322	1151867	45	1.15
1323	1152562	63	1.15
1324	1153111	41	1.15
1325	1153621	77	1.15
1326	1157826	63	1.15
1327	1158074	131	1.15
1328	1159089	314	1.15
1329	1159415	137	1.15
1330	1159674	30	1.15
1331	1160549	74	1.15
1332	1162828	97	1.15
1333	1166001	68	1.14
1334	1166508	92	1.14
1335	1167880	103	1.14
1336	1167902	47	1.14
1337	1170288	48	1.14
1338	1170472	58	1.14
1339	1170735	32	1.14
1340	1171340	33	1.14
1341	1171374	61	1.14
1342	1171987	180	1.15
1343	1172259	114	1.15
1344	1173553	62	1.15
1345	1173986	32	1.15
1346	1174029	37	1.15
1347	1176627	42	1.14
1348	1176926	65	1.15
1349	1177457	47	1.15
1350	1177691	73	1.15
1351	1178095	48	1.15
1352	1178824	52	1.15
1353	1178997	44	1.15
1354	1179035	43	1.15
1355	1182137	88	1.15
1356	1182992	39	1.15
1357	1183202	36	1.15
1358	1184243	103	1.15
1359	1184700	33	1.15
1360	1184756	37	1.15
1361	1185389	32	1.15
1362	1186531	48	1.15
1363	1189328	33	1.15
1364	1190185	165	1.15
1365	1190344	51	1.15
1366	1190795	31	1.15
1367	1191948	40	1.15
1368	1193058	39	1.15
1369	1194873	55	1.15
1370	1195599	33	1.15
1371	1197894	44	1.14
1372	1198429	50	1.14
1373	1200351	34	1.14
1374	1200458	93	1.14
1375	1201238	36	1.14
1376	1202362	92	1.14
1377	1203209	90	1.14
1378	1206130	56	1.14
1379	1207178	30	1.14
1380	1208733	35	1.14
1381	1209127	37	1.14
1382	1209650	64	1.14
1383	1211065	103	1.14
1384	1211615	51	1.14
1385	1213860	53	1.14
1386	1213987	82	1.14
1387	1214786	62	1.14
1388	1215424	314	1.14
1389	1215930	72	1.14
1390	1216082	37	1.14
1391	1218411	69	1.14
1392	1218740	73	1.14
1393	1220504	40	1.14
1394	1221186	84	1.14
1395	1221450	54	1.14
1396	1222478	32	1.14
1397	1223721	81	1.14
1398	1223756	39	1.14
1399	1224277	37	1.14
1400	1224629	127	1.14
1401	1224771	45	1.14
1402	1225574	60	1.14
1403	1226358	64	1.14
1404	1226800	69	1.14
1405	1226907	44	1.15
1406	1227246	38	1.15
1407	1227740	57	1.15
1408	1227975	115	1.15
1409	1229161	33	1.15
1410	1229229	74	1.15
1411	1229261	34	1.15
1412	1229480	70	1.15
1413	1230247	32	1.15
1414	1231381	31	1.15
1415	1232166	46	1.15
1416	1232943	66	1.15
1417	1234075	63	1.15
1418	1234668	54	1.15
1419	1234700	30	1.15
1420	1234797	37	1.15
1421	1235277	31	1.15
1422	1235420	64	1.15
1423	1235834	57	1.15
1424	1236495	90	1.15
1425	1236857	42	1.15
1426	1238673	89	1.15
1427	1240009	34	1.15
1428	1240409	41	1.15
1429	1241449	31	1.15
1430	1241684	35	1.15
1431	1241876	41	1.15
1432	1243494	47	1.15
1433	1244258	32	1.15
1434	1245165	203	1.15
1435	1245454	67	1.15
1436	1246187	39	1.15
1437	1247344	35	1.15
1438	1249177	43	1.15
1439	1250188	36	1.15
1440	1250781	37	1.15
1441	1250870	38	1.15
1442	1250964	72	1.15
1443	1251928	54	1.15
1444	1252905	32	1.15
1445	1253182	65	1.15
1446	1253390	43	1.15
1447	1254322	48	1.15
1448	1255416	40	1.15
1449	1255715	97	1.15
1450	1256336	49	1.15
1451	1257127	53	1.15
1452	1260473	60	1.15
1453	1260537	70	1.15
1454	1260560	35	1.15
1455	1260628	35	1.15
1456	1260774	33	1.15
1457	1263419	34	1.15
1458	1263648	61	1.15
1459	1264019	33	1.15
1460	1264302	56	1.15
1461	1264522	103	1.16
1462	1264560	32	1.16
1463	1264904	41	1.16
1464	1265173	39	1.16
1465	1265238	66	1.16
1466	1265567	42	1.16
1467	1268585	32	1.16
1468	1269750	45	1.16
1469	1269827	36	1.16
1470	1270159	123	1.16
1471	1271019	58	1.16
1472	1271927	147	1.16
1473	1272442	40	1.16
1474	1272881	137	1.16
1475	1273082	35	1.16
1476	1273726	52	1.16
1477	1274196	237	1.16
1478	1275255	48	1.16
1479	1275514	30	1.16
1480	1276966	39	1.16
1481	1277044	33	1.16
1482	1277105	102	1.16
1483	1279097	35	1.16
1484	1279302	48	1.16
1485	1280075	90	1.16
1486	1280947	79	1.16
1487	1281102	34	1.16
1488	1282383	30	1.16
1489	1282535	57	1.16
1490	1283704	39	1.16
1491	1284768	37	1.16
1492	1284931	44	1.16
1493	1285105	52	1.16
1494	1285801	30	1.16
1495	1286025	30	1.16
1496	1286139	125	1.16
1497	1287036	59	1.16
1498	1287126	32	1.16
1499	1288213	167	1.16
1500	1290558	130	1.16
1501	1290931	117	1.16
1502	1291719	30	1.16
1503	1291878	42	1.16
1504	1292077	178	1.16
1505	1293018	46	1.16
1506	1293887	30	1.16
1507	1295248	45	1.16
1508	1295711	71	1.16
1509	1296319	49	1.16
1510	1296823	76	1.16
1511	1297943	44	1.16
1512	1299365	97	1.16
1513	1300238	51	1.16
1514	1301842	36	1.16
1515	1303144	35	1.16
1516	1305223	60	1.16
1517	1310345	35	1.16
1518	1310615	87	1.16
1519	1310759	40	1.16
1520	1311729	207	1.16
1521	1312687	30	1.16
1522	1312846	50	1.16
1523	1314013	46	1.16
1524	1316475	55	1.16
1525	1317034	37	1.16
1526	1317305	35	1.16
1527	1317391	49	1.16
1528	1319280	88	1.16
1529	1319782	34	1.16
1530	1320005	69	1.16
1531	1321347	34	1.16
1532	1322226	33	1.16
1533	1322346	173	1.16
1534	1323109	130	1.16
1535	1323872	33	1.16
1536	1324202	84	1.16
1537	1326266	30	1.16
1538	1328885	64	1.16
1539	1329792	30	1.16
1540	1329940	81	1.16
1541	1330178	35	1.16
1542	1330644	42	1.16
1543	1330724	233	1.16
1544	1331056	133	1.16
1545	1331333	30	1.16
1546	1332955	39	1.16
1547	1333138	43	1.16
1548	1333187	70	1.16
1549	1334044	58	1.16
1550	1334327	35	1.16
1551	1335753	49	1.16
1552	1336096	111	1.16
1553	1336598	41	1.16
1554	1336629	42	1.16
1555	1336741	31	1.16
1556	1338224	78	1.16
1557	1339305	123	1.16
1558	1341684	64	1.16
1559	1341967	38	1.16
1560	1343005	30	1.16
1561	1343567	33	1.16
1562	1344140	38	1.16
1563	1346639	35	1.16
1564	1347582	112	1.16
1565	1347728	32	1.16
1566	1348371	177	1.16
1567	1348606	39	1.16
1568	1349882	39	1.16
1569	1350650	37	1.16
1570	1352265	36	1.16
1571	1353553	31	1.16
1572	1354611	96	1.16
1573	1354657	65	1.16
1574	1355563	131	1.16
1575	1357166	37	1.16
1576	1358710	44	1.16
1577	1359470	65	1.16
1578	1360277	102	1.16
1579	1360395	30	1.16
1580	1362249	32	1.16
1581	1362701	61	1.16
1582	1363018	49	1.16
1583	1363938	116	1.16
1584	1364600	38	1.16
1585	1365133	30	1.16
1586	1365232	156	1.16
1587	1365473	99	1.16
1588	1365586	103	1.16
1589	1366017	38	1.16
1590	1367415	32	1.16
1591	1368030	143	1.16
1592	1368673	34	1.16
1593	1369370	71	1.16
1594	1369709	53	1.16
1595	1370198	135	1.16
1596	1372431	36	1.16
1597	1373010	124	1.16
1598	1373679	96	1.16
1599	1375058	53	1.16
1600	1378060	43	1.16
1601	1378599	37	1.16
1602	1380399	37	1.16
1603	1381260	69	1.16
1604	1381522	59	1.16
1605	1382533	46	1.16
1606	1383389	30	1.16
1607	1385424	35	1.16
1608	1386392	38	1.16
1609	1388456	43	1.16
1610	1388734	36	1.16
1611	1392859	30	1.16
1612	1393262	40	1.16
1613	1393561	58	1.16
1614	1393632	47	1.16
1615	1395270	92	1.16
1616	1396857	35	1.16
1617	1397254	37	1.16
1618	1398093	32	1.16
1619	1398267	55	1.16
1620	1402822	30	1.15
1621	1403886	110	1.15
1622	1404117	112	1.16
1623	1404869	187	1.16
1624	1405251	42	1.16
1625	1405879	37	1.16
1626	1407236	33	1.16
1627	1409229	41	1.15
1628	1409360	41	1.16
1629	1409573	47	1.16
1630	1410784	33	1.16
1631	1411159	34	1.16
1632	1411948	46	1.16
1633	1413129	103	1.16
1634	1413885	49	1.16
1635	1414178	40	1.16
1636	1415034	53	1.16
1637	1416635	41	1.16
1638	1417931	43	1.16
1639	1418479	36	1.16
1640	1418497	35	1.16
1641	1422097	39	1.15
1642	1422913	129	1.15
1643	1423366	33	1.15
1644	1426590	53	1.15
1645	1427410	40	1.15
1646	1428028	38	1.15
1647	1428299	160	1.15
1648	1428382	31	1.15
1649	1429229	36	1.15
1650	1429645	47	1.15
1651	1429875	31	1.15
1652	1430274	32	1.16
1653	1431466	92	1.15
1654	1431629	37	1.16
1655	1431676	54	1.16
1656	1431912	51	1.16
1657	1432163	36	1.16
1658	1432382	158	1.16
1659	1435855	56	1.16
1660	1435907	41	1.16
1661	1436875	62	1.16
1662	1436962	76	1.16
1663	1437584	32	1.16
1664	1438504	315	1.16
1665	1439259	43	1.16
1666	1439595	44	1.16
1667	1439938	30	1.16
1668	1441675	130	1.16
1669	1443036	135	1.16
1670	1443662	43	1.16
1671	1444336	42	1.16
1672	1444669	48	1.16
1673	1444942	48	1.16
1674	1445038	32	1.16
1675	1446598	43	1.16
1676	1446876	33	1.16
1677	1447660	39	1.16
1678	1447735	118	1.16
1679	1448982	45	1.16
1680	1450084	66	1.16
1681	1450925	159	1.16
1682	1451243	111	1.16
1683	1451647	54	1.16
1684	1451759	153	1.16
1685	1452269	37	1.16
1686	1452504	43	1.16
1687	1453189	30	1.16
1688	1455057	54	1.16
1689	1455650	61	1.16
1690	1455908	34	1.16
1691	1455926	59	1.16
1692	1455991	44	1.16
1693	1456118	48	1.16
1694	1456537	30	1.16
1695	1456587	30	1.16
1696	1456615	47	1.16
1697	1456812	32	1.16
1698	1462395	108	1.16
1699	1464166	55	1.16
1700	1464429	39	1.16
1701	1464607	69	1.16
1702	1464679	59	1.16
1703	1464889	35	1.16
1704	1465289	84	1.16
1705	1465439	47	1.16
1706	1466048	123	1.16
1707	1466229	59	1.16
1708	1466282	46	1.16
1709	1466598	74	1.17
1710	1469641	34	1.16
1711	1470335	39	1.16
1712	1471084	31	1.16
1713	1471533	63	1.16
1714	1472300	195	1.16
1715	1473166	50	1.16
1716	1473441	63	1.16
1717	1474199	57	1.16
1718	1474247	78	1.17
1719	1474411	89	1.17
1720	1475412	80	1.17
1721	1476133	41	1.17
1722	1477358	38	1.17
1723	1477713	39	1.17
1724	1477792	59	1.17
1725	1478870	60	1.17
1726	1480403	111	1.17
1727	1481469	183	1.17
1728	1481738	59	1.17
1729	1481753	62	1.17
1730	1481897	80	1.17
1731	1482043	37	1.17
1732	1482319	32	1.17
1733	1484451	40	1.17
1734	1484730	39	1.17
1735	1485408	36	1.17
1736	1485825	34	1.17
1737	1486944	33	1.17
1738	1488663	48	1.17
1739	1488727	50	1.17
1740	1489555	38	1.17
1741	1489574	33	1.17
1742	1491161	47	1.17
1743	1491612	33	1.17
1744	1491681	120	1.17
1745	1492310	43	1.17
1746	1492532	73	1.17
1747	1493883	38	1.17
1748	1495343	44	1.17
1749	1496748	31	1.17
1750	1498193	36	1.17
1751	1498523	88	1.17
1752	1498844	40	1.17
1753	1499172	53	1.17
1754	1499638	42	1.17
1755	1499961	53	1.17
1756	1501203	53	1.17
1757	1502214	30	1.17
1758	1502415	67	1.17
1759	1502438	47	1.17
1760	1503476	38	1.17
1761	1504119	127	1.17
1762	1504474	45	1.17
1763	1504507	38	1.17
1764	1504576	59	1.17
1765	1504847	51	1.17
1766	1506270	32	1.17
1767	1506686	30	1.17
1768	1506848	98	1.17
1769	1507191	49	1.17
1770	1508197	30	1.17
1771	1509148	43	1.17
1772	1510237	41	1.17
1773	1511048	33	1.17
1774	1512137	35	1.17
1775	1513358	48	1.17
1776	1515809	150	1.17
1777	1515889	40	1.17
1778	1516319	46	1.17
1779	1516397	54	1.17
1780	1516631	125	1.17
1781	1516687	33	1.17
1782	1517031	32	1.17
1783	1518423	314	1.17
1784	1521485	74	1.17
1785	1522236	34	1.17
1786	1522709	75	1.17
1787	1523877	80	1.17
1788	1524012	43	1.17
1789	1524256	73	1.17
1790	1524493	163	1.17
1791	1524999	55	1.17
1792	1525067	166	1.18
1793	1526606	36	1.17
1794	1527414	143	1.17
1795	1527990	30	1.17
1796	1528152	38	1.18
1797	1530398	53	1.17
1798	1530627	64	1.17
1799	1532367	53	1.17
1800	1534660	67	1.17
1801	1535113	263	1.17
1802	1536058	86	1.17
1803	1536276	34	1.17
1804	1537494	30	1.17
1805	1537878	78	1.17
1806	1538305	55	1.17
1807	1538802	40	1.17
1808	1539051	35	1.17
1809	1539245	49	1.18
1810	1539438	31	1.18
1811	1539725	31	1.18
1812	1540027	47	1.18
1813	1540906	44	1.18
1814	1540989	100	1.18
1815	1542831	70	1.18
1816	1542847	40	1.18
1817	1544024	36	1.18
1818	1544054	31	1.18
1819	1544248	345	1.18
1820	1546221	40	1.18
1821	1546800	49	1.18
1822	1547701	53	1.18
1823	1547818	33	1.18
1824	1548360	45	1.18
1825	1548560	31	1.18
1826	1552277	34	1.18
1827	1552333	67	1.18
1828	1552821	91	1.18
1829	1553940	40	1.18
1830	1554649	33	1.18
1831	1555359	30	1.18
1832	1555477	55	1.18
1833	1556570	33	1.18
1834	1556970	48	1.18
1835	1557404	33	1.18
1836	1560264	33	1.18
1837	1560539	55	1.18
1838	1560999	69	1.18
1839	1566202	86	1.17
1840	1566542	47	1.17
1841	1566584	31	1.18
1842	1566645	33	1.18
1843	1567703	30	1.18
1844	1571804	32	1.17
1845	1571910	31	1.17
1846	1572638	96	1.17
1847	1572703	95	1.17
1848	1572842	161	1.17
1849	1574056	38	1.17
1850	1577879	34	1.17
1851	1578139	71	1.17
1852	1578863	96	1.17
1853	1579315	40	1.17
1854	1581311	42	1.17
1855	1581630	41	1.17
1856	1582683	32	1.17
1857	1582823	49	1.17
1858	1582993	30	1.17
1859	1583041	38	1.17
1860	1584015	133	1.17
1861	1584065	66	1.17
1862	1584400	150	1.18
1863	1584850	79	1.18
1864	1585243	68	1.18
1865	1586602	111	1.18
1866	1587010	73	1.18
1867	1587054	123	1.18
1868	1587234	103	1.18
1869	1590361	32	1.18
1870	1591324	38	1.18
1871	1592029	33	1.18
1872	1592609	37	1.18
1873	1593237	48	1.18
1874	1595566	178	1.17
1875	1597206	31	1.17
1876	1597984	64	1.17
1877	1598189	47	1.17
1878	1599927	250	1.17
1879	1600088	36	1.17
1880	1600369	74	1.17
1881	1601164	115	1.17
1882	1603177	35	1.17
1883	1603641	41	1.17
1884	1604170	55	1.17
1885	1604458	45	1.17
1886	1607159	47	1.17
1887	1608976	99	1.17
1888	1610046	30	1.17
1889	1610265	42	1.17
1890	1610370	92	1.17
1891	1610597	151	1.17
1892	1611529	48	1.17
1893	1613788	39	1.17
1894	1614344	134	1.17
1895	1614464	33	1.17
1896	1614774	50	1.17
1897	1616212	102	1.17
1898	1617615	31	1.17
1899	1618132	33	1.17
1900	1619557	217	1.17
1901	1622590	47	1.17
1902	1623788	37	1.17
1903	1624718	48	1.17
1904	1626696	35	1.17
1905	1627021	50	1.17
1906	1627671	40	1.17
1907	1629215	78	1.17
1908	1629480	52	1.17
1909	1630036	43	1.17
1910	1630531	37	1.17
1911	1631321	46	1.17
1912	1631374	30	1.17
1913	1631899	87	1.17
1914	1632232	64	1.17
1915	1633127	36	1.17
1916	1633428	32	1.17
1917	1633780	61	1.17
1918	1634206	69	1.17
1919	1635547	35	1.17
1920	1636158	38	1.17
1921	1636346	36	1.17
1922	1636821	64	1.17
1923	1636892	32	1.17
1924	1636991	71	1.18
1925	1638874	41	1.17
1926	1639256	46	1.17
1927	1639558	56	1.18
1928	1639736	33	1.18
1929	1640272	39	1.18
1930	1641267	52	1.18
1931	1642076	36	1.18
1932	1642097	45	1.18
1933	1642656	52	1.18
1934	1643409	39	1.18
1935	1644307	30	1.18
1936	1644468	39	1.18
1937	1644679	31	1.18
1938	1646135	45	1.18
1939	1646308	30	1.18
1940	1647703	42	1.18
1941	1650124	160	1.18
1942	1650393	38	1.18
1943	1650812	35	1.18
1944	1653281	53	1.18
1945	1653829	67	1.18
1946	1654891	38	1.18
1947	1655347	30	1.18
1948	1656211	104	1.18
1949	1657454	31	1.18
1950	1658787	31	1.18
1951	1660094	35	1.18
1952	1661559	45	1.17
1953	1662733	41	1.17
1954	1663157	38	1.17
1955	1664901	30	1.17
1956	1666600	38	1.17
1957	1667176	81	1.17
1958	1669685	60	1.17
1959	1670871	30	1.17
1960	1672454	74	1.17
1961	1673548	43	1.17
1962	1676197	43	1.17
1963	1676834	34	1.17
1964	1677018	44	1.17
1965	1677951	40	1.17
1966	1680488	42	1.17
1967	1680669	36	1.17
1968	1680781	285	1.17
1969	1680929	36	1.17
1970	1680987	32	1.17
1971	1682581	58	1.17
1972	1685488	30	1.17
1973	1688879	129	1.17
1974	1688927	41	1.17
1975	1689682	184	1.17
1976	1693830	48	1.17
1977	1694942	40	1.17
1978	1695063	56	1.17
1979	1696723	52	1.17
1980	1697548	31	1.17
1981	1698240	39	1.17
1982	1699834	98	1.17
1983	1701066	34	1.17
1984	1701161	177	1.17
1985	1701474	69	1.17
1986	1701544	126	1.17
1987	1702022	51	1.17
1988	1702083	49	1.17
1989	1704053	223	1.17
1990	1704806	43	1.17
1991	1705341	50	1.17
1992	1706065	47	1.17
1993	1706230	41	1.17
1994	1706513	37	1.17
1995	1707042	39	1.17
1996	1707923	35	1.17
1997	1709239	78	1.17
1998	1712024	47	1.17
1999	1712051	54	1.17
2000	1712508	140	1.17
2001	1713617	30	1.17
2002	1714038	37	1.17
2003	1715246	33	1.17
2004	1717130	115	1.17
2005	1717405	107	1.17
2006	1717896	137	1.17
2007	1718873	37	1.17
2008	1719271	60	1.17
2009	1719718	35	1.17
2010	1720563	31	1.17
2011	1722435	36	1.17
2012	1724232	40	1.17
2013	1724360	47	1.17
2014	1725972	31	1.17
2015	1726667	35	1.17
2016	1728633	62	1.17
2017	1730236	35	1.17
2018	1731931	61	1.17
2019	1732142	35	1.17
2020	1732466	145	1.17
2021	1732942	74	1.17
2022	1733116	44	1.17
2023	1734271	47	1.17
2024	1734965	35	1.17
2025	1735002	38	1.17
2026	1735216	265	1.17
2027	1735577	43	1.17
2028	1735964	32	1.17
2029	1736509	38	1.17
2030	1737412	70	1.17
2031	1738748	49	1.17
2032	1738828	46	1.17
2033	1738874	48	1.17
2034	1739187	32	1.17
2035	1740772	34	1.17
2036	1741675	47	1.17
2037	1744153	87	1.17
2038	1744413	61	1.17
2039	1744869	38	1.17
2040	1751979	155	1.16
2041	1752668	106	1.16
2042	1752716	46	1.17
2043	1753925	31	1.16
2044	1754904	100	1.16
2045	1756209	302	1.16
2046	1756403	117	1.16
2047	1758769	110	1.16
2048	1759960	49	1.16
2049	1761136	30	1.16
2050	1762186	40	1.16
2051	1763284	67	1.16
2052	1764661	50	1.16
2053	1765182	60	1.16
2054	1766220	30	1.16
2055	1766401	48	1.16
2056	1769264	93	1.16
2057	1769569	32	1.16
2058	1770667	39	1.16
2059	1771886	94	1.16
2060	1772574	39	1.16
2061	1773421	151	1.16
2062	1773455	42	1.16
2063	1773506	32	1.16
2064	1774277	198	1.16
2065	1775347	57	1.16
2066	1777598	33	1.16
2067	1778238	34	1.16
2068	1780022	45	1.16
2069	1780551	33	1.16
2070	1780975	36	1.16
2071	1781349	34	1.16
2072	1782324	53	1.16
2073	1782837	38	1.16
2074	1783865	58	1.16
2075	1784218	48	1.16
2076	1787495	39	1.16
2077	1787515	61	1.16
2078	1788157	58	1.16
2079	1788572	130	1.16
2080	1789981	33	1.16
2081	1790484	38	1.16
2082	1792077	31	1.16
2083	1792475	40	1.16
2084	1793364	88	1.16
2085	1794182	38	1.16
2086	1794583	145	1.16
2087	1795238	36	1.16
2088	1798177	33	1.16
2089	1799292	30	1.16
2090	1799920	58	1.16
2091	1805979	43	1.16
2092	1806401	35	1.16
2093	1806846	46	1.16
2094	1808416	47	1.16
2095	1809345	45	1.16
2096	1811144	144	1.16
2097	1811413	56	1.16
2098	1811920	59	1.16
2099	1812240	64	1.16
2100	1812440	147	1.16
2101	1812524	42	1.16
2102	1812799	42	1.16
2103	1814487	49	1.16
2104	1815447	30	1.16
2105	1815478	30	1.16
2106	1815651	49	1.16
2107	1816120	31	1.16
2108	1817469	34	1.16
2109	1817919	57	1.16
2110	1818178	50	1.16
2111	1819797	55	1.16
2112	1821762	92	1.16
2113	1822850	59	1.16
2114	1822899	69	1.16
2115	1823898	32	1.16
2116	1825154	42	1.16
2117	1825255	39	1.16
2118	1826391	81	1.16
2119	1826680	35	1.16
2120	1826980	71	1.16
2121	1827140	127	1.16
2122	1827539	80	1.16
2123	1828607	35	1.16
2124	1830514	40	1.16
2125	1832150	34	1.16
2126	1834397	74	1.16
2127	1834967	38	1.16
2128	1835758	38	1.16
2129	1836040	31	1.16
2130	1836793	57	1.16
2131	1838635	35	1.16
2132	1839011	78	1.16
2133	1839342	33	1.16
2134	1840122	53	1.16
2135	1842093	51	1.16
2136	1842290	54	1.16
2137	1842307	58	1.16
2138	1844125	35	1.16
2139	1845703	36	1.16
2140	1846338	36	1.16
2141	1847213	45	1.16
2142	1847263	59	1.16
2143	1847931	75	1.16
2144	1848609	54	1.16
2145	1848719	44	1.16
2146	1850940	73	1.16
2147	1851536	39	1.16
2148	1852068	95	1.16
2149	1853641	68	1.16
2150	1853736	90	1.16
2151	1854255	130	1.16
2152	1854403	101	1.16
2153	1854747	35	1.16
2154	1854874	63	1.16
2155	1856276	58	1.16
2156	1857798	65	1.16
2157	1858932	84	1.16
2158	1859687	64	1.16
2159	1859855	97	1.16
2160	1860561	109	1.16
2161	1860744	47	1.16
2162	1863605	98	1.16
2163	1865570	35	1.16
2164	1868272	69	1.16
2165	1870183	125	1.16
2166	1872009	78	1.16
2167	1873109	43	1.16
2168	1873171	47	1.16
2169	1873320	30	1.16
2170	1873774	73	1.16
2171	1874049	35	1.16
2172	1874556	50	1.16
2173	1875837	58	1.16
2174	1877483	89	1.16
2175	1879342	40	1.16
2176	1880685	136	1.16
2177	1881958	82	1.16
2178	1882301	32	1.16
2179	1882448	199	1.16
2180	1882736	40	1.16
2181	1883409	56	1.16
2182	1883659	185	1.16
2183	1884640	30	1.16
2184	1885980	45	1.16
2185	1887388	33	1.16
2186	1890748	121	1.16
2187	1890930	167	1.16
2188	1891001	31	1.16
2189	1892154	30	1.16
2190	1892236	31	1.16
2191	1892936	50	1.16
2192	1893959	48	1.16
2193	1894179	44	1.16
2194	1895033	42	1.16
2195	1895258	35	1.16
2196	1895486	49	1.16
2197	1895568	140	1.16
2198	1896467	34	1.16
2199	1897059	50	1.16
2200	1897723	31	1.16
2201	1898070	130	1.16
2202	1898473	30	1.16
2203	1899048	38	1.16
2204	1899958	122	1.16
2205	1902391	52	1.16
2206	1903054	43	1.16
2207	1903205	90	1.16
2208	1903683	43	1.16
2209	1904320	35	1.16
2210	1906961	38	1.16
2211	1908186	32	1.16
2212	1909853	35	1.16
2213	1910139	45	1.16
2214	1910482	36	1.16
2215	1911022	279	1.16
2216	1911074	51	1.16
2217	1912646	46	1.16
2218	1912743	55	1.16
2219	1912875	145	1.16
2220	1913220	51	1.16
2221	1915605	119	1.16
2222	1915751	39	1.16
2223	1915919	40	1.16
2224	1916418	38	1.16
2225	1918918	59	1.16
2226	1919685	293	1.16
2227	1921428	54	1.16
2228	1922265	31	1.16
2229	1922644	51	1.16
2230	1923136	47	1.16
2231	1924592	32	1.16
2232	1924914	64	1.16
2233	1925538	127	1.16
2234	1925868	195	1.16
2235	1926000	31	1.16
2236	1927370	30	1.16
2237	1928414	30	1.16
2238	1930443	40	1.16
2239	1931634	70	1.16
2240	1931987	50	1.16
2241	1932344	36	1.16
2242	1933566	38	1.16
2243	1934086	144	1.16
2244	1935628	52	1.16
2245	1936645	32	1.16
2246	1937546	195	1.16
2247	1937587	62	1.16
2248	1938563	37	1.16
2249	1939060	46	1.16
2250	1939539	46	1.16
2251	1939563	54	1.16
2252	1940133	34	1.16
2253	1940763	80	1.16
2254	1941048	54	1.16
2255	1943045	31	1.16
2256	1943204	47	1.16
2257	1943671	101	1.16
2258	1944814	41	1.16
2259	1947308	30	1.16
2260	1947659	57	1.16
2261	1948572	142	1.16
2262	1949059	58	1.16
2263	1949395	39	1.16
2264	1951420	44	1.16
2265	1951612	48	1.16
2266	1953713	85	1.16
2267	1954128	30	1.16
2268	1954507	38	1.16
2269	1957407	53	1.16
2270	1957940	48	1.16
2271	1960069	72	1.16
2272	1960744	57	1.16
2273	1961848	135	1.16
2274	1962952	42	1.16
2275	1963226	219	1.16
2276	1963648	63	1.16
2277	1963682	31	1.16
