evNum	picoTimeMs	adcAtEvent	rateOverall
3203	1687039	26	1.90
3204	1687246	21	1.90
3205	1687763	26	1.90
3206	1688799	49	1.90
3207	1689110	34	1.90
3208	1690254	53	1.90
3209	1690269	20	1.90
3210	1690631	32	1.90
3211	1690646	20	1.90
3212	1690663	23	1.90
3213	1691522	26	1.90
3214	1691896	25	1.90
3215	1692507	34	1.90
3216	1692793	37	1.90
3217	1692946	35	1.90
3218	1693022	75	1.90
3219	1693119	29	1.90
3220	1693546	30	1.90
3221	1693859	39	1.90
3222	1694460	31	1.90
3223	1695524	45	1.90
3224	1695577	27	1.90
3225	1695870	141	1.90
3226	1696133	41	1.90
3227	1696246	23	1.90
3228	1696279	111	1.90
3229	1697211	50	1.90
3230	1697981	79	1.90
3231	1698380	38	1.90
3232	1699757	141	1.90
3233	1699849	30	1.90
3234	1699950	36	1.90
3235	1700583	20	1.90
3236	1700972	108	1.90
3237	1701265	28	1.90
3238	1701540	26	1.90
3239	1701756	24	1.90
3240	1701871	53	1.90
3241	1703578	28	1.90
3242	1703685	72	1.90
3243	1705230	24	1.90
3244	1705463	23	1.90
3245	1705799	44	1.90
3246	1706217	34	1.90
3247	1706272	26	1.90
3248	1706319	71	1.90
3249	1707357	89	1.90
3250	1707509	33	1.90
3251	1707936	68	1.90
3252	1708825	21	1.90
3253	1710411	26	1.90
3254	1710836	103	1.90
3255	1710944	50	1.90
3256	1712144	75	1.90
3257	1712999	25	1.90
3258	1714815	48	1.90
3259	1715355	31	1.90
3260	1715654	21	1.90
3261	1715946	29	1.90
3262	1716045	126	1.90
3263	1716243	28	1.90
3264	1716412	31	1.90
3265	1718106	30	1.90
3266	1718886	20	1.90
3267	1719435	52	1.90
3268	1720984	21	1.90
3269	1722040	86	1.90
3270	1722876	36	1.90
3271	1723136	24	1.90
3272	1724215	23	1.90
3273	1725093	33	1.90
3274	1725309	113	1.90
3275	1726159	153	1.90
3276	1726440	29	1.90
3277	1726719	52	1.90
3278	1726851	21	1.90
3279	1727009	30	1.90
3280	1728002	64	1.90
3281	1728058	34	1.90
3282	1728207	51	1.90
3283	1728920	61	1.90
3284	1729245	25	1.90
3285	1729300	48	1.90
3286	1729510	24	1.90
3287	1729729	26	1.90
3288	1729818	20	1.90
3289	1730315	21	1.90
3290	1730441	31	1.90
3291	1730485	73	1.90
3292	1731842	44	1.90
3293	1732355	78	1.90
3294	1733327	58	1.90
3295	1733958	40	1.90
3296	1734391	28	1.90
3297	1734875	35	1.90
3298	1734980	104	1.90
3299	1735796	69	1.90
3300	1736632	28	1.90
3301	1736693	20	1.90
3302	1737136	30	1.90
3303	1738595	25	1.90
3304	1738879	26	1.90
3305	1738899	24	1.90
3306	1740388	33	1.90
3307	1740627	148	1.90
3308	1741196	27	1.90
3309	1741630	97	1.90
3310	1742081	21	1.90
3311	1743190	24	1.90
3312	1743916	30	1.90
3313	1744236	32	1.90
3314	1745701	26	1.90
3315	1745972	20	1.90
3316	1746162	86	1.90
3317	1747451	28	1.90
3318	1748370	28	1.90
3319	1750140	290	1.90
3320	1750559	41	1.90
3321	1752064	62	1.90
3322	1752399	42	1.90
3323	1752928	20	1.90
3324	1753697	24	1.90
3325	1754312	30	1.90
3326	1754421	29	1.90
3327	1754459	26	1.90
3328	1755041	22	1.90
3329	1755530	44	1.90
3330	1755954	125	1.90
3331	1755976	41	1.90
3332	1756050	24	1.90
3333	1758224	36	1.90
3334	1758748	26	1.90
3335	1758994	49	1.90
3336	1759289	22	1.90
3337	1759582	27	1.90
3338	1759892	100	1.90
3339	1760172	58	1.90
3340	1760321	34	1.90
3341	1762286	22	1.90
3342	1762421	72	1.90
3343	1762695	26	1.90
3344	1762815	29	1.90
3345	1762840	54	1.90
3346	1763350	55	1.90
3347	1764253	20	1.90
3348	1764646	36	1.90
3349	1765082	29	1.90
3350	1765355	23	1.90
3351	1767462	21	1.90
3352	1767575	20	1.90
3353	1767736	46	1.90
3354	1768329	46	1.90
3355	1768364	26	1.90
3356	1768864	83	1.90
3357	1769678	30	1.90
3358	1769897	189	1.90
3359	1770372	27	1.90
3360	1770412	28	1.90
3361	1770475	33	1.90
3362	1770951	25	1.90
3363	1772288	42	1.90
3364	1772308	27	1.90
3365	1772646	27	1.90
3366	1773159	22	1.90
3367	1773428	34	1.90
3368	1773652	104	1.90
3369	1773765	35	1.90
3370	1773999	33	1.90
3371	1774053	32	1.90
3372	1774316	66	1.90
3373	1775340	70	1.90
3374	1775364	24	1.90
3375	1775484	31	1.90
3376	1775562	184	1.90
3377	1775606	95	1.90
3378	1775981	74	1.90
3379	1776429	33	1.90
3380	1776963	69	1.90
3381	1778479	27	1.90
3382	1778737	30	1.90
3383	1779660	32	1.90
3384	1779756	30	1.90
3385	1780689	45	1.90
3386	1781100	104	1.90
3387	1781326	20	1.90
3388	1781924	32	1.90
3389	1783177	28	1.90
3390	1783224	44	1.90
3391	1783263	54	1.90
3392	1783710	57	1.90
3393	1783772	36	1.90
3394	1783970	28	1.90
3395	1784237	25	1.90
3396	1784423	30	1.90
3397	1785780	31	1.90
3398	1785992	37	1.90
3399	1786270	30	1.90
3400	1786920	21	1.90
3401	1787345	86	1.90
3402	1787530	20	1.90
3403	1787832	31	1.90
3404	1788010	34	1.90
3405	1788944	28	1.90
3406	1789385	118	1.90
3407	1790964	35	1.90
3408	1791341	46	1.90
3409	1791772	21	1.90
3410	1791820	32	1.90
3411	1791876	163	1.90
3412	1792278	28	1.90
3413	1792571	30	1.90
3414	1793253	39	1.90
3415	1793938	28	1.90
3416	1794431	23	1.90
3417	1794896	30	1.90
3418	1795086	34	1.90
3419	1795156	43	1.90
3420	1795272	67	1.91
3421	1795493	46	1.91
3422	1795676	40	1.91
3423	1795803	34	1.91
3424	1795912	22	1.91
3425	1796066	20	1.91
3426	1796251	42	1.91
3427	1796274	30	1.91
3428	1796409	34	1.91
3429	1797007	23	1.91
3430	1797180	37	1.91
3431	1798039	24	1.91
3432	1798340	23	1.91
3433	1798705	79	1.91
3434	1799602	31	1.91
3435	1799685	25	1.91
3436	1800205	85	1.91
3437	1801231	21	1.91
3438	1803076	34	1.91
3439	1803216	27	1.91
3440	1803907	205	1.91
3441	1804381	40	1.91
3442	1807016	27	1.90
3443	1809339	65	1.90
3444	1809851	33	1.90
3445	1810019	33	1.90
3446	1811356	26	1.90
3447	1811621	27	1.90
3448	1812374	26	1.90
3449	1812965	87	1.90
3450	1813462	71	1.90
3451	1814638	26	1.90
3452	1815654	109	1.90
3453	1815818	251	1.90
3454	1817251	36	1.90
3455	1817492	28	1.90
3456	1817703	26	1.90
3457	1817936	21	1.90
3458	1818060	60	1.90
3459	1819345	81	1.90
3460	1820395	42	1.90
3461	1820536	33	1.90
3462	1820845	131	1.90
3463	1820944	54	1.90
3464	1821646	24	1.90
3465	1821882	27	1.90
3466	1822026	60	1.90
3467	1822438	22	1.90
3468	1822603	32	1.90
3469	1823099	48	1.90
3470	1823265	30	1.90
3471	1824845	87	1.90
3472	1825733	25	1.90
3473	1825811	29	1.90
3474	1826371	70	1.90
3475	1826507	21	1.90
3476	1826896	31	1.90
3477	1827025	22	1.90
3478	1827953	30	1.90
3479	1828158	43	1.90
3480	1829265	38	1.90
3481	1830313	22	1.90
3482	1832595	111	1.90
3483	1832668	38	1.90
3484	1832843	22	1.90
3485	1832918	33	1.90
3486	1833987	29	1.90
3487	1834842	29	1.90
3488	1834953	21	1.90
3489	1835383	53	1.90
3490	1836041	115	1.90
3491	1836065	26	1.90
3492	1836182	29	1.90
3493	1836243	153	1.90
3494	1836652	46	1.90
3495	1840494	25	1.90
3496	1841024	32	1.90
3497	1842929	26	1.90
3498	1843584	25	1.90
3499	1843871	104	1.90
3500	1844460	48	1.90
3501	1844909	20	1.90
3502	1845231	24	1.90
3503	1845434	25	1.90
3504	1845529	21	1.90
3505	1846068	20	1.90
3506	1846884	151	1.90
3507	1846913	28	1.90
3508	1848024	69	1.90
3509	1848804	208	1.90
3510	1849512	23	1.90
3511	1849785	55	1.90
3512	1850246	37	1.90
3513	1850533	212	1.90
3514	1850652	34	1.90
3515	1851020	24	1.90
3516	1852189	89	1.90
3517	1852301	27	1.90
3518	1854198	30	1.90
3519	1854879	70	1.90
3520	1855030	38	1.90
3521	1855461	53	1.90
3522	1855624	42	1.90
3523	1856001	43	1.90
3524	1857140	41	1.90
3525	1858851	24	1.90
3526	1859747	109	1.90
3527	1859853	66	1.90
3528	1859888	30	1.90
3529	1860987	25	1.90
3530	1861502	24	1.90
3531	1861789	66	1.90
3532	1862266	21	1.90
3533	1862427	94	1.90
3534	1862527	24	1.90
3535	1863233	20	1.90
3536	1863500	23	1.90
3537	1864338	23	1.90
3538	1865557	23	1.90
3539	1865767	32	1.90
3540	1866845	42	1.90
3541	1867368	24	1.90
3542	1867442	25	1.90
3543	1867929	36	1.90
3544	1869689	47	1.90
3545	1870019	44	1.90
3546	1870862	36	1.90
3547	1871082	21	1.90
3548	1871498	298	1.90
3549	1871736	33	1.90
3550	1872905	79	1.90
3551	1874581	21	1.89
3552	1874697	58	1.89
3553	1875073	29	1.89
3554	1875676	20	1.89
3555	1875713	31	1.90
3556	1876244	24	1.90
3557	1876890	20	1.90
3558	1876929	81	1.90
3559	1877082	28	1.90
3560	1877373	56	1.90
3561	1877711	30	1.90
3562	1878780	35	1.90
3563	1879672	26	1.90
3564	1880637	36	1.90
3565	1880839	21	1.90
3566	1881172	35	1.90
3567	1882920	32	1.89
3568	1883029	69	1.89
3569	1883435	36	1.89
3570	1883550	26	1.90
3571	1884359	23	1.90
3572	1886536	32	1.89
3573	1886757	86	1.89
3574	1886873	131	1.89
3575	1887290	21	1.89
3576	1887531	22	1.89
3577	1888333	22	1.89
3578	1888570	44	1.89
3579	1890221	23	1.89
3580	1890975	25	1.89
3581	1891086	21	1.89
3582	1891624	23	1.89
3583	1892299	37	1.89
3584	1892386	51	1.89
3585	1892444	134	1.89
3586	1892577	125	1.89
3587	1893169	22	1.89
3588	1893427	38	1.89
3589	1893887	44	1.90
3590	1894001	35	1.90
3591	1895657	39	1.89
3592	1896108	30	1.89
3593	1896592	55	1.89
3594	1897015	27	1.89
3595	1897304	108	1.89
3596	1898537	27	1.89
3597	1899496	25	1.89
3598	1900137	38	1.89
3599	1900409	25	1.89
3600	1901469	21	1.89
3601	1902191	22	1.89
3602	1902424	24	1.89
3603	1902740	39	1.89
3604	1903415	55	1.89
3605	1903631	22	1.89
3606	1903746	24	1.89
3607	1904022	38	1.89
3608	1904587	42	1.89
3609	1905166	58	1.89
3610	1905496	26	1.89
3611	1905706	30	1.89
3612	1905818	28	1.90
3613	1906231	33	1.90
3614	1907065	59	1.90
3615	1907640	61	1.90
3616	1907729	24	1.90
3617	1908247	26	1.90
3618	1908750	57	1.90
3619	1909135	31	1.90
3620	1909357	32	1.90
3621	1909537	21	1.90
3622	1909860	43	1.90
3623	1910215	154	1.90
3624	1910323	21	1.90
3625	1910754	20	1.90
3626	1910820	105	1.90
3627	1911007	32	1.90
3628	1911481	167	1.90
3629	1911639	132	1.90
3630	1911883	108	1.90
3631	1912413	40	1.90
3632	1914469	43	1.90
3633	1915512	21	1.90
3634	1915550	46	1.90
3635	1916134	136	1.90
3636	1916511	21	1.90
3637	1916660	36	1.90
3638	1917202	52	1.90
3639	1917267	46	1.90
3640	1917655	22	1.90
3641	1917988	26	1.90
3642	1918931	32	1.90
3643	1919053	207	1.90
3644	1919547	29	1.90
3645	1920233	28	1.90
3646	1920368	23	1.90
3647	1921651	108	1.90
3648	1921979	56	1.90
3649	1922197	167	1.90
3650	1922934	87	1.90
3651	1923177	161	1.90
3652	1923555	77	1.90
3653	1923630	74	1.90
3654	1923813	21	1.90
3655	1923946	33	1.90
3656	1924148	36	1.90
3657	1924483	37	1.90
3658	1926066	33	1.90
3659	1926493	138	1.90
3660	1927655	33	1.90
3661	1928662	34	1.90
3662	1928742	32	1.90
3663	1929394	51	1.90
3664	1929822	25	1.90
3665	1929920	132	1.90
3666	1930224	36	1.90
3667	1930474	57	1.90
3668	1930559	31	1.90
3669	1931184	35	1.90
3670	1931212	24	1.90
3671	1931873	31	1.90
3672	1932123	28	1.90
3673	1932665	39	1.90
3674	1933030	40	1.90
3675	1933903	63	1.90
3676	1934138	32	1.90
3677	1934427	41	1.90
3678	1935902	21	1.90
3679	1936107	199	1.90
3680	1936424	32	1.90
3681	1936884	29	1.90
3682	1937204	206	1.90
3683	1937236	106	1.90
3684	1937347	48	1.90
3685	1937483	34	1.90
3686	1937637	80	1.90
3687	1938305	20	1.90
3688	1938951	79	1.90
3689	1939023	29	1.90
3690	1940284	46	1.90
3691	1940373	34	1.90
3692	1940466	46	1.90
3693	1941587	30	1.90
3694	1941902	68	1.90
3695	1941929	34	1.90
3696	1942396	37	1.90
3697	1942694	29	1.90
3698	1942804	29	1.90
3699	1943690	114	1.90
3700	1945265	20	1.90
3701	1945694	35	1.90
3702	1945859	36	1.90
3703	1947751	28	1.90
3704	1949313	49	1.90
3705	1949476	21	1.90
3706	1950516	28	1.90
3707	1950537	25	1.90
3708	1950871	31	1.90
3709	1951429	102	1.90
3710	1951508	24	1.90
3711	1951789	32	1.90
3712	1951826	22	1.90
3713	1952320	20	1.90
3714	1952605	22	1.90
3715	1952991	41	1.90
3716	1953285	21	1.90
3717	1953913	52	1.90
3718	1953952	40	1.90
3719	1954904	27	1.90
3720	1956183	21	1.90
3721	1956707	21	1.90
3722	1957040	44	1.90
3723	1957707	51	1.90
3724	1957983	82	1.90
3725	1958325	20	1.90
3726	1958600	77	1.90
3727	1958806	182	1.90
3728	1959066	28	1.90
3729	1959967	20	1.90
3730	1960268	34	1.90
3731	1960422	23	1.90
3732	1960710	26	1.90
3733	1962210	25	1.90
3734	1962474	25	1.90
3735	1962587	30	1.90
3736	1962747	61	1.90
3737	1962826	39	1.90
3738	1963261	38	1.90
3739	1963395	21	1.90
3740	1963883	115	1.90
3741	1964148	29	1.90
3742	1964274	24	1.91
3743	1964663	28	1.91
3744	1964800	21	1.91
3745	1965032	20	1.91
3746	1965471	69	1.91
3747	1965613	35	1.91
3748	1966046	22	1.91
3749	1966957	42	1.91
3750	1967712	28	1.91
3751	1967806	115	1.91
3752	1968179	37	1.91
3753	1969395	30	1.91
3754	1969492	24	1.91
3755	1970847	25	1.91
3756	1971224	20	1.91
3757	1972458	199	1.90
3758	1973534	80	1.90
3759	1974000	20	1.90
3760	1977132	24	1.90
3761	1977190	25	1.90
3762	1977849	24	1.90
3763	1979766	113	1.90
3764	1980481	31	1.90
3765	1980992	23	1.90
3766	1981372	35	1.90
3767	1981739	24	1.90
3768	1983312	32	1.90
3769	1984896	70	1.90
3770	1984983	77	1.90
3771	1985490	29	1.90
3772	1985712	52	1.90
3773	1985780	27	1.90
3774	1986676	70	1.90
3775	1986924	20	1.90
3776	1987287	65	1.90
3777	1987382	27	1.90
3778	1987648	38	1.90
3779	1987765	21	1.90
3780	1988284	68	1.90
3781	1988371	29	1.90
3782	1988627	21	1.90
3783	1989280	227	1.90
3784	1989430	30	1.90
3785	1990975	111	1.90
3786	1992505	24	1.90
3787	1994186	83	1.90
3788	1994640	49	1.90
3789	1996372	37	1.90
3790	1996564	29	1.90
3791	1998303	37	1.90
3792	1998391	37	1.90
3793	1998829	20	1.90
3794	1999383	22	1.90
3795	1999430	20	1.90
3796	2000247	55	1.90
3797	2000387	28	1.90
3798	2001349	24	1.90
3799	2002978	21	1.90
3800	2003562	26	1.90
3801	2004022	33	1.90
3802	2004515	34	1.90
3803	2005882	35	1.90
3804	2006218	78	1.90
3805	2006659	26	1.90
3806	2007645	120	1.90
3807	2007913	27	1.90
3808	2009336	43	1.90
3809	2009590	36	1.90
3810	2009740	21	1.90
3811	2009897	42	1.90
3812	2010042	91	1.90
3813	2010593	21	1.90
3814	2010614	33	1.90
3815	2012321	31	1.90
3816	2012391	72	1.90
3817	2013284	32	1.90
3818	2013532	79	1.90
3819	2015177	23	1.90
3820	2015817	25	1.90
3821	2016739	30	1.89
3822	2016929	30	1.89
3823	2017224	153	1.90
3824	2017429	183	1.90
3825	2017676	24	1.90
3826	2017992	35	1.90
3827	2018318	91	1.90
3828	2018397	20	1.90
3829	2019660	60	1.90
3830	2019902	120	1.90
3831	2020118	20	1.90
3832	2020907	46	1.90
3833	2020958	30	1.90
3834	2021362	20	1.90
3835	2022185	82	1.90
3836	2022442	93	1.90
3837	2022852	97	1.90
3838	2025143	22	1.90
3839	2025267	22	1.90
3840	2026439	35	1.89
3841	2026458	124	1.90
3842	2027579	34	1.89
3843	2029361	27	1.89
3844	2030395	30	1.89
3845	2031373	25	1.89
3846	2031930	51	1.89
3847	2032493	34	1.89
3848	2033365	48	1.89
3849	2033455	29	1.89
3850	2033703	119	1.89
3851	2034456	29	1.89
3852	2034738	63	1.89
3853	2035271	60	1.89
3854	2035520	26	1.89
3855	2035567	101	1.89
3856	2035933	22	1.89
3857	2035998	21	1.89
3858	2036495	83	1.89
3859	2036646	59	1.89
3860	2036732	38	1.90
3861	2038468	44	1.89
3862	2038606	36	1.89
3863	2039223	27	1.89
3864	2039730	71	1.89
3865	2039756	41	1.89
3866	2039866	60	1.90
3867	2040550	56	1.90
3868	2040827	35	1.90
3869	2040925	176	1.90
3870	2041123	21	1.90
3871	2042649	24	1.90
3872	2043020	365	1.90
3873	2044304	23	1.89
3874	2045464	58	1.89
3875	2045517	44	1.89
3876	2045693	47	1.89
3877	2046584	42	1.89
3878	2047138	26	1.89
3879	2047279	21	1.89
3880	2047308	123	1.90
3881	2047724	39	1.90
3882	2048022	30	1.90
3883	2048457	48	1.90
3884	2049210	23	1.90
3885	2049491	29	1.90
3886	2049820	198	1.90
3887	2050208	40	1.90
3888	2050464	86	1.90
3889	2051072	60	1.90
3890	2051424	37	1.90
3891	2051579	22	1.90
3892	2051860	82	1.90
3893	2052290	44	1.90
3894	2052431	55	1.90
3895	2053332	25	1.90
3896	2054019	27	1.90
3897	2054451	27	1.90
3898	2055178	41	1.90
3899	2055532	37	1.90
3900	2055625	20	1.90
3901	2056180	32	1.90
3902	2056442	40	1.90
3903	2056620	20	1.90
3904	2056673	45	1.90
3905	2056954	230	1.90
3906	2057913	34	1.90
3907	2058106	31	1.90
3908	2059603	84	1.90
3909	2059792	40	1.90
3910	2059936	43	1.90
3911	2060258	36	1.90
3912	2061649	53	1.90
3913	2062082	43	1.90
3914	2062708	23	1.90
3915	2063084	39	1.90
3916	2064079	33	1.90
3917	2064256	108	1.90
3918	2064270	27	1.90
3919	2064315	92	1.90
3920	2064922	47	1.90
3921	2065842	35	1.90
3922	2066992	21	1.90
3923	2067020	20	1.90
3924	2068635	21	1.90
3925	2069245	154	1.90
3926	2069439	125	1.90
3927	2070694	26	1.90
3928	2070755	33	1.90
3929	2071010	36	1.90
3930	2071165	45	1.90
3931	2072135	21	1.90
3932	2072791	64	1.90
3933	2072996	26	1.90
3934	2073231	20	1.90
3935	2073639	27	1.90
3936	2073698	50	1.90
3937	2073936	50	1.90
3938	2074019	85	1.90
3939	2074464	54	1.90
3940	2074519	38	1.90
3941	2075753	30	1.90
3942	2075983	31	1.90
3943	2076204	34	1.90
3944	2076357	25	1.90
3945	2076427	23	1.90
3946	2076797	37	1.90
3947	2076907	25	1.90
3948	2078161	55	1.90
3949	2078180	25	1.90
3950	2078194	34	1.90
3951	2078700	183	1.90
3952	2079056	20	1.90
3953	2080899	29	1.90
3954	2083002	23	1.90
3955	2083406	38	1.90
3956	2083432	20	1.90
3957	2085104	95	1.90
3958	2086054	54	1.90
3959	2086221	22	1.90
3960	2087661	22	1.90
3961	2087696	36	1.90
3962	2088804	33	1.90
3963	2088840	81	1.90
3964	2089676	35	1.90
3965	2089953	22	1.90
3966	2091043	32	1.90
3967	2092782	24	1.90
3968	2093246	24	1.90
3969	2093482	21	1.90
3970	2093591	60	1.90
3971	2095853	42	1.89
3972	2098035	32	1.89
3973	2098360	72	1.89
3974	2098514	139	1.89
3975	2098564	278	1.89
3976	2098736	24	1.89
3977	2099341	46	1.89
3978	2099396	129	1.89
3979	2100403	178	1.89
3980	2100440	35	1.89
3981	2101937	25	1.89
3982	2102056	45	1.89
3983	2102212	88	1.89
3984	2102383	29	1.89
3985	2102818	20	1.90
3986	2103521	84	1.89
3987	2103650	22	1.90
3988	2103969	146	1.90
3989	2103996	23	1.90
3990	2104055	25	1.90
3991	2104403	30	1.90
3992	2104992	32	1.90
3993	2105220	21	1.90
3994	2105312	66	1.90
3995	2105566	24	1.90
3996	2105748	21	1.90
3997	2106853	23	1.90
3998	2106890	36	1.90
3999	2109469	33	1.90
4000	2109519	45	1.90
4001	2110174	24	1.90
4002	2110953	37	1.90
4003	2111381	28	1.90
4004	2112726	28	1.90
4005	2113657	39	1.89
4006	2114495	26	1.89
4007	2114707	20	1.89
4008	2114794	94	1.90
4009	2115371	37	1.90
4010	2116944	136	1.89
4011	2117778	33	1.89
4012	2119208	27	1.89
4013	2119821	28	1.89
4014	2121424	24	1.89
4015	2122160	54	1.89
4016	2122676	71	1.89
4017	2124117	23	1.89
4018	2125393	38	1.89
4019	2125515	69	1.89
4020	2125558	44	1.89
4021	2126491	31	1.89
4022	2127100	161	1.89
4023	2128606	113	1.89
4024	2128652	126	1.89
4025	2129534	23	1.89
4026	2129810	36	1.89
4027	2129891	23	1.89
4028	2131956	21	1.89
4029	2132230	51	1.89
4030	2132373	38	1.89
4031	2133322	44	1.89
4032	2133604	77	1.89
4033	2133977	50	1.89
4034	2134533	21	1.89
4035	2135468	231	1.89
4036	2136513	24	1.89
4037	2137046	21	1.89
4038	2137272	23	1.89
4039	2140584	35	1.89
4040	2143501	23	1.88
4041	2143555	43	1.89
4042	2144206	22	1.89
4043	2144602	26	1.89
4044	2144771	146	1.89
4045	2145321	136	1.89
4046	2145737	202	1.89
4047	2147636	36	1.88
4048	2149374	28	1.88
4049	2149418	212	1.88
4050	2149873	43	1.88
4051	2150364	42	1.88
4052	2150408	24	1.88
4053	2150561	20	1.88
4054	2151050	64	1.88
4055	2152856	37	1.88
4056	2153264	25	1.88
4057	2153321	28	1.88
4058	2153794	113	1.88
4059	2154231	40	1.88
4060	2155556	23	1.88
4061	2156536	34	1.88
4062	2156801	26	1.88
4063	2157405	204	1.88
4064	2157448	88	1.88
4065	2157641	20	1.88
4066	2159682	21	1.88
4067	2161339	21	1.88
4068	2161409	28	1.88
4069	2161774	22	1.88
4070	2161929	20	1.88
4071	2162188	23	1.88
4072	2163133	30	1.88
4073	2163599	20	1.88
4074	2165265	28	1.88
4075	2165447	150	1.88
4076	2165876	47	1.88
4077	2166627	22	1.88
4078	2166833	34	1.88
4079	2166960	24	1.88
4080	2168202	78	1.88
4081	2168505	32	1.88
4082	2169691	27	1.88
4083	2170914	34	1.88
4084	2171831	80	1.88
4085	2172054	24	1.88
4086	2172560	264	1.88
4087	2172741	66	1.88
4088	2172859	47	1.88
4089	2173539	20	1.88
4090	2174765	30	1.88
4091	2176020	45	1.88
4092	2176227	224	1.88
4093	2177023	33	1.88
4094	2177635	36	1.88
4095	2179165	55	1.88
4096	2181377	31	1.88
4097	2182017	40	1.88
4098	2182617	20	1.88
4099	2183391	92	1.88
4100	2183484	21	1.88
4101	2183500	36	1.88
4102	2183760	23	1.88
4103	2183978	77	1.88
4104	2184062	25	1.88
4105	2184378	41	1.88
4106	2184667	31	1.88
4107	2185305	33	1.88
4108	2187262	23	1.88
4109	2187369	45	1.88
4110	2188480	156	1.88
4111	2188622	26	1.88
4112	2188806	31	1.88
4113	2189243	29	1.88
4114	2189807	27	1.88
4115	2189988	44	1.88
4116	2190085	87	1.88
4117	2190439	37	1.88
4118	2190475	238	1.88
4119	2191440	378	1.88
4120	2191613	37	1.88
4121	2191738	43	1.88
4122	2192412	96	1.88
4123	2193048	24	1.88
4124	2193569	41	1.88
4125	2193759	27	1.88
4126	2193869	36	1.88
4127	2193999	40	1.88
4128	2194139	25	1.88
4129	2194917	29	1.88
4130	2195856	86	1.88
4131	2195989	107	1.88
4132	2196208	46	1.88
4133	2197492	30	1.88
4134	2197927	41	1.88
4135	2198353	31	1.88
4136	2198468	54	1.88
4137	2200119	28	1.88
4138	2200333	46	1.88
4139	2200468	21	1.88
4140	2200785	20	1.88
4141	2201014	40	1.88
4142	2201071	20	1.88
4143	2201280	22	1.88
4144	2201864	106	1.88
4145	2202848	23	1.88
4146	2203859	34	1.88
4147	2204373	95	1.88
4148	2204392	36	1.88
4149	2204527	74	1.88
4150	2204563	33	1.88
4151	2205020	21	1.88
4152	2205643	28	1.88
4153	2205684	91	1.88
4154	2206442	31	1.88
4155	2206939	25	1.88
4156	2208125	25	1.88
4157	2209499	23	1.88
4158	2210353	20	1.88
4159	2210439	28	1.88
4160	2210484	20	1.88
4161	2210511	37	1.88
4162	2210924	25	1.88
4163	2211075	28	1.88
4164	2212052	34	1.88
4165	2212116	53	1.88
4166	2212187	20	1.88
4167	2212514	110	1.88
4168	2212596	29	1.88
4169	2212792	27	1.88
4170	2213118	26	1.88
4171	2213162	37	1.88
4172	2214113	24	1.88
4173	2214992	27	1.88
4174	2215055	162	1.88
4175	2215298	33	1.88
4176	2215574	21	1.88
4177	2216543	30	1.88
4178	2218306	23	1.88
4179	2218532	50	1.88
4180	2218661	20	1.88
4181	2218677	42	1.88
4182	2218866	57	1.88
4183	2220332	30	1.88
4184	2220814	20	1.88
4185	2222988	49	1.88
4186	2223177	42	1.88
4187	2223632	69	1.88
4188	2223843	40	1.88
4189	2224494	72	1.88
4190	2226376	52	1.88
4191	2227036	51	1.88
4192	2227050	25	1.88
4193	2227119	40	1.88
4194	2227369	32	1.88
4195	2227485	67	1.88
4196	2228181	86	1.88
4197	2228222	30	1.88
4198	2228273	26	1.88
4199	2228321	45	1.88
4200	2228408	59	1.88
4201	2228871	29	1.88
4202	2229050	24	1.89
4203	2229233	44	1.89
4204	2229292	26	1.89
4205	2229489	23	1.89
4206	2229795	26	1.89
4207	2230975	20	1.89
4208	2231099	39	1.89
4209	2231366	39	1.89
4210	2231457	41	1.89
4211	2233061	26	1.89
4212	2233142	21	1.89
4213	2233355	27	1.89
4214	2233386	34	1.89
4215	2234564	58	1.89
4216	2235520	20	1.89
4217	2235718	25	1.89
4218	2236161	22	1.89
4219	2236479	61	1.89
4220	2236559	20	1.89
4221	2236974	35	1.89
4222	2239672	195	1.89
4223	2239955	57	1.89
4224	2240931	27	1.88
4225	2242256	39	1.88
4226	2243250	129	1.88
4227	2243881	25	1.88
4228	2244521	37	1.88
4229	2245404	39	1.88
4230	2245679	35	1.88
4231	2246161	34	1.88
4232	2247058	96	1.88
4233	2248142	103	1.88
4234	2249203	45	1.88
4235	2249491	37	1.88
4236	2249615	21	1.88
4237	2249979	50	1.88
4238	2252029	56	1.88
4239	2252196	25	1.88
4240	2252226	20	1.88
4241	2252320	26	1.88
4242	2252453	80	1.88
4243	2253203	71	1.88
4244	2253806	20	1.88
4245	2253946	39	1.88
4246	2254211	26	1.88
4247	2255190	37	1.88
4248	2255450	95	1.88
4249	2257282	21	1.88
4250	2258183	56	1.88
4251	2259447	32	1.88
4252	2260108	104	1.88
4253	2260255	20	1.88
4254	2261971	32	1.88
4255	2262444	22	1.88
4256	2262656	31	1.88
4257	2262728	47	1.88
4258	2263900	37	1.88
4259	2264457	39	1.88
4260	2265080	34	1.88
4261	2265410	26	1.88
4262	2266621	27	1.88
4263	2266865	23	1.88
4264	2267503	42	1.88
4265	2267771	37	1.88
4266	2269799	26	1.88
4267	2270130	32	1.88
4268	2270415	20	1.88
4269	2270779	30	1.88
4270	2271248	25	1.88
4271	2272218	27	1.88
4272	2272321	25	1.88
4273	2273219	51	1.88
4274	2273660	94	1.88
4275	2275125	124	1.88
4276	2275328	58	1.88
